2017-05-29 14:26:51 INFO  DistriOptimizer$:697 - caching training rdd ...
2017-05-29 14:27:03 INFO  DistriOptimizer$:280 - [Epoch 3 2816/32561][Iteration 268][Wall Clock 10.210034286s] Train 256 in 0.022401399seconds. Throughput is 11427.857 records/second. Loss is 225.43655. 
2017-05-29 14:27:03 INFO  DistriOptimizer$:280 - [Epoch 3 3072/32561][Iteration 269][Wall Clock 10.232435685s] Train 256 in 0.023417095seconds. Throughput is 10932.185 records/second. Loss is 177.37073. 
2017-05-29 14:27:03 INFO  DistriOptimizer$:280 - [Epoch 3 3328/32561][Iteration 270][Wall Clock 10.25585278s] Train 256 in 0.020414919seconds. Throughput is 12539.85 records/second. Loss is 81.79622. 
2017-05-29 14:27:03 INFO  DistriOptimizer$:280 - [Epoch 3 3584/32561][Iteration 271][Wall Clock 10.276267699s] Train 256 in 0.024455422seconds. Throughput is 10468.026 records/second. Loss is 46.7711. 
2017-05-29 14:27:03 INFO  DistriOptimizer$:280 - [Epoch 3 3840/32561][Iteration 272][Wall Clock 10.300723121s] Train 256 in 0.022345834seconds. Throughput is 11456.274 records/second. Loss is 63.251877. 
2017-05-29 14:27:03 INFO  DistriOptimizer$:280 - [Epoch 3 4096/32561][Iteration 273][Wall Clock 10.323068955s] Train 256 in 0.024493014seconds. Throughput is 10451.96 records/second. Loss is 61.26712. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 4352/32561][Iteration 274][Wall Clock 10.347561969s] Train 256 in 0.021477148seconds. Throughput is 11919.6455 records/second. Loss is 64.41184. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 4608/32561][Iteration 275][Wall Clock 10.369039117s] Train 256 in 0.0271211seconds. Throughput is 9439.145 records/second. Loss is 63.829865. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 4864/32561][Iteration 276][Wall Clock 10.396160217s] Train 256 in 0.021725883seconds. Throughput is 11783.18 records/second. Loss is 99.51116. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 5120/32561][Iteration 277][Wall Clock 10.4178861s] Train 256 in 0.031407116seconds. Throughput is 8151.0186 records/second. Loss is 36.703514. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 5376/32561][Iteration 278][Wall Clock 10.449293216s] Train 256 in 0.02366769seconds. Throughput is 10816.434 records/second. Loss is 96.58123. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 5632/32561][Iteration 279][Wall Clock 10.472960906s] Train 256 in 0.023961928seconds. Throughput is 10683.614 records/second. Loss is 207.84166. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 5888/32561][Iteration 280][Wall Clock 10.496922834s] Train 256 in 0.021673307seconds. Throughput is 11811.765 records/second. Loss is 274.2719. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 6144/32561][Iteration 281][Wall Clock 10.518596141s] Train 256 in 0.022329556seconds. Throughput is 11464.626 records/second. Loss is 259.51068. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 6400/32561][Iteration 282][Wall Clock 10.540925697s] Train 256 in 0.023992578seconds. Throughput is 10669.967 records/second. Loss is 118.16129. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 6656/32561][Iteration 283][Wall Clock 10.564918275s] Train 256 in 0.026091273seconds. Throughput is 9811.71 records/second. Loss is 413.69583. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 6912/32561][Iteration 284][Wall Clock 10.591009548s] Train 256 in 0.020503736seconds. Throughput is 12485.53 records/second. Loss is 71.36479. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 7168/32561][Iteration 285][Wall Clock 10.611513284s] Train 256 in 0.021072497seconds. Throughput is 12148.536 records/second. Loss is 221.16098. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 7424/32561][Iteration 286][Wall Clock 10.632585781s] Train 256 in 0.022575505seconds. Throughput is 11339.725 records/second. Loss is 335.97583. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 7680/32561][Iteration 287][Wall Clock 10.655161286s] Train 256 in 0.024187054seconds. Throughput is 10584.174 records/second. Loss is 316.13144. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 7936/32561][Iteration 288][Wall Clock 10.67934834s] Train 256 in 0.022004842seconds. Throughput is 11633.803 records/second. Loss is 188.23373. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 8192/32561][Iteration 289][Wall Clock 10.701353182s] Train 256 in 0.022367081seconds. Throughput is 11445.392 records/second. Loss is 197.27307. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 8448/32561][Iteration 290][Wall Clock 10.723720263s] Train 256 in 0.022187377seconds. Throughput is 11538.093 records/second. Loss is 79.76922. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 8704/32561][Iteration 291][Wall Clock 10.74590764s] Train 256 in 0.023197695seconds. Throughput is 11035.579 records/second. Loss is 100.137344. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 8960/32561][Iteration 292][Wall Clock 10.769105335s] Train 256 in 0.021964563seconds. Throughput is 11655.138 records/second. Loss is 59.396614. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 9216/32561][Iteration 293][Wall Clock 10.791069898s] Train 256 in 0.021158659seconds. Throughput is 12099.065 records/second. Loss is 110.36636. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 9472/32561][Iteration 294][Wall Clock 10.812228557s] Train 256 in 0.021991002seconds. Throughput is 11641.125 records/second. Loss is 67.03268. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 9728/32561][Iteration 295][Wall Clock 10.834219559s] Train 256 in 0.022365447seconds. Throughput is 11446.228 records/second. Loss is 130.06152. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 9984/32561][Iteration 296][Wall Clock 10.856585006s] Train 256 in 0.021748072seconds. Throughput is 11771.158 records/second. Loss is 105.757416. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 10240/32561][Iteration 297][Wall Clock 10.878333078s] Train 256 in 0.021171573seconds. Throughput is 12091.686 records/second. Loss is 57.52913. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 10496/32561][Iteration 298][Wall Clock 10.899504651s] Train 256 in 0.021083365seconds. Throughput is 12142.274 records/second. Loss is 86.84693. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 10752/32561][Iteration 299][Wall Clock 10.920588016s] Train 256 in 0.022787462seconds. Throughput is 11234.248 records/second. Loss is 109.9525. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 11008/32561][Iteration 300][Wall Clock 10.943375478s] Train 256 in 0.022687259seconds. Throughput is 11283.867 records/second. Loss is 131.08096. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 11264/32561][Iteration 301][Wall Clock 10.966062737s] Train 256 in 0.030626745seconds. Throughput is 8358.707 records/second. Loss is 57.58415. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 11520/32561][Iteration 302][Wall Clock 10.996689482s] Train 256 in 0.023224213seconds. Throughput is 11022.979 records/second. Loss is 148.69553. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 11776/32561][Iteration 303][Wall Clock 11.019913695s] Train 256 in 0.022007992seconds. Throughput is 11632.138 records/second. Loss is 148.8142. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 12032/32561][Iteration 304][Wall Clock 11.041921687s] Train 256 in 0.027125267seconds. Throughput is 9437.695 records/second. Loss is 429.93246. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 12288/32561][Iteration 305][Wall Clock 11.069046954s] Train 256 in 0.02205222seconds. Throughput is 11608.809 records/second. Loss is 263.88452. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 12544/32561][Iteration 306][Wall Clock 11.091099174s] Train 256 in 0.022317507seconds. Throughput is 11470.815 records/second. Loss is 182.0931. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 12800/32561][Iteration 307][Wall Clock 11.113416681s] Train 256 in 0.020781618seconds. Throughput is 12318.579 records/second. Loss is 53.80483. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 13056/32561][Iteration 308][Wall Clock 11.134198299s] Train 256 in 0.022549329seconds. Throughput is 11352.888 records/second. Loss is 403.6142. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 13312/32561][Iteration 309][Wall Clock 11.156747628s] Train 256 in 0.02440037seconds. Throughput is 10491.645 records/second. Loss is 162.0355. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 13568/32561][Iteration 310][Wall Clock 11.181147998s] Train 256 in 0.02144889seconds. Throughput is 11935.35 records/second. Loss is 297.07208. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 13824/32561][Iteration 311][Wall Clock 11.202596888s] Train 256 in 0.04495922seconds. Throughput is 5694.049 records/second. Loss is 398.1607. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 14080/32561][Iteration 312][Wall Clock 11.247556108s] Train 256 in 0.023850365seconds. Throughput is 10733.589 records/second. Loss is 294.65466. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 14336/32561][Iteration 313][Wall Clock 11.271406473s] Train 256 in 0.021927148seconds. Throughput is 11675.024 records/second. Loss is 46.00853. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 14592/32561][Iteration 314][Wall Clock 11.293333621s] Train 256 in 0.022468155seconds. Throughput is 11393.904 records/second. Loss is 532.2913. 
2017-05-29 14:27:04 INFO  DistriOptimizer$:280 - [Epoch 3 14848/32561][Iteration 315][Wall Clock 11.315801776s] Train 256 in 0.025411141seconds. Throughput is 10074.321 records/second. Loss is 58.295643. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 15104/32561][Iteration 316][Wall Clock 11.341212917s] Train 256 in 0.020010554seconds. Throughput is 12793.249 records/second. Loss is 179.19066. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 15360/32561][Iteration 317][Wall Clock 11.361223471s] Train 256 in 0.021934532seconds. Throughput is 11671.095 records/second. Loss is 178.83395. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 15616/32561][Iteration 318][Wall Clock 11.383158003s] Train 256 in 0.021526475seconds. Throughput is 11892.333 records/second. Loss is 144.21747. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 15872/32561][Iteration 319][Wall Clock 11.404684478s] Train 256 in 0.021647516seconds. Throughput is 11825.837 records/second. Loss is 50.62953. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 16128/32561][Iteration 320][Wall Clock 11.426331994s] Train 256 in 0.022349047seconds. Throughput is 11454.627 records/second. Loss is 283.10535. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 16384/32561][Iteration 321][Wall Clock 11.448681041s] Train 256 in 0.02152097seconds. Throughput is 11895.374 records/second. Loss is 174.47961. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 16640/32561][Iteration 322][Wall Clock 11.470202011s] Train 256 in 0.021187104seconds. Throughput is 12082.821 records/second. Loss is 278.10526. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 16896/32561][Iteration 323][Wall Clock 11.491389115s] Train 256 in 0.022365478seconds. Throughput is 11446.212 records/second. Loss is 274.12405. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 17152/32561][Iteration 324][Wall Clock 11.513754593s] Train 256 in 0.019812932seconds. Throughput is 12920.854 records/second. Loss is 290.6609. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 17408/32561][Iteration 325][Wall Clock 11.533567525s] Train 256 in 0.022216618seconds. Throughput is 11522.906 records/second. Loss is 72.36299. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 17664/32561][Iteration 326][Wall Clock 11.555784143s] Train 256 in 0.028210462seconds. Throughput is 9074.647 records/second. Loss is 332.81586. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 17920/32561][Iteration 327][Wall Clock 11.583994605s] Train 256 in 0.022811299seconds. Throughput is 11222.509 records/second. Loss is 74.935875. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 18176/32561][Iteration 328][Wall Clock 11.606805904s] Train 256 in 0.020350041seconds. Throughput is 12579.827 records/second. Loss is 158.74866. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 18432/32561][Iteration 329][Wall Clock 11.627155945s] Train 256 in 0.022598365seconds. Throughput is 11328.253 records/second. Loss is 184.48969. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 18688/32561][Iteration 330][Wall Clock 11.64975431s] Train 256 in 0.021723482seconds. Throughput is 11784.482 records/second. Loss is 148.81476. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 18944/32561][Iteration 331][Wall Clock 11.671477792s] Train 256 in 0.024110552seconds. Throughput is 10617.758 records/second. Loss is 78.71165. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 19200/32561][Iteration 332][Wall Clock 11.695588344s] Train 256 in 0.020666381seconds. Throughput is 12387.268 records/second. Loss is 189.52003. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 19456/32561][Iteration 333][Wall Clock 11.716254725s] Train 256 in 0.022691421seconds. Throughput is 11281.797 records/second. Loss is 80.91614. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 19712/32561][Iteration 334][Wall Clock 11.738946146s] Train 256 in 0.025793818seconds. Throughput is 9924.858 records/second. Loss is 174.64038. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 19968/32561][Iteration 335][Wall Clock 11.764739964s] Train 256 in 0.023823599seconds. Throughput is 10745.647 records/second. Loss is 184.92831. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 20224/32561][Iteration 336][Wall Clock 11.788563563s] Train 256 in 0.02262708seconds. Throughput is 11313.877 records/second. Loss is 105.17704. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 20480/32561][Iteration 337][Wall Clock 11.811190643s] Train 256 in 0.019729231seconds. Throughput is 12975.671 records/second. Loss is 89.75857. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 20736/32561][Iteration 338][Wall Clock 11.830919874s] Train 256 in 0.021248669seconds. Throughput is 12047.813 records/second. Loss is 98.58057. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 20992/32561][Iteration 339][Wall Clock 11.852168543s] Train 256 in 0.021238466seconds. Throughput is 12053.601 records/second. Loss is 103.23397. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 21248/32561][Iteration 340][Wall Clock 11.873407009s] Train 256 in 0.022527011seconds. Throughput is 11364.135 records/second. Loss is 182.32423. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 21504/32561][Iteration 341][Wall Clock 11.89593402s] Train 256 in 0.0220223seconds. Throughput is 11624.581 records/second. Loss is 89.77015. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 21760/32561][Iteration 342][Wall Clock 11.91795632s] Train 256 in 0.0228948seconds. Throughput is 11181.578 records/second. Loss is 86.804794. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 22016/32561][Iteration 343][Wall Clock 11.94085112s] Train 256 in 0.022611471seconds. Throughput is 11321.6875 records/second. Loss is 175.76617. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 22272/32561][Iteration 344][Wall Clock 11.963462591s] Train 256 in 0.020371986seconds. Throughput is 12566.275 records/second. Loss is 101.53947. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 22528/32561][Iteration 345][Wall Clock 11.983834577s] Train 256 in 0.034892322seconds. Throughput is 7336.858 records/second. Loss is 193.33546. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 22784/32561][Iteration 346][Wall Clock 12.018726899s] Train 256 in 0.033906369seconds. Throughput is 7550.2036 records/second. Loss is 113.029144. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 23040/32561][Iteration 347][Wall Clock 12.052633268s] Train 256 in 0.026745502seconds. Throughput is 9571.703 records/second. Loss is 62.549984. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 23296/32561][Iteration 348][Wall Clock 12.07937877s] Train 256 in 0.024142462seconds. Throughput is 10603.724 records/second. Loss is 233.84335. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 23552/32561][Iteration 349][Wall Clock 12.103521232s] Train 256 in 0.021461205seconds. Throughput is 11928.5 records/second. Loss is 90.63686. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 23808/32561][Iteration 350][Wall Clock 12.124982437s] Train 256 in 0.022682795seconds. Throughput is 11286.087 records/second. Loss is 147.05432. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 24064/32561][Iteration 351][Wall Clock 12.147665232s] Train 256 in 0.021841815seconds. Throughput is 11720.638 records/second. Loss is 215.12508. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 24320/32561][Iteration 352][Wall Clock 12.169507047s] Train 256 in 0.022662841seconds. Throughput is 11296.024 records/second. Loss is 77.036934. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 24576/32561][Iteration 353][Wall Clock 12.192169888s] Train 256 in 0.020064575seconds. Throughput is 12758.805 records/second. Loss is 154.2822. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 24832/32561][Iteration 354][Wall Clock 12.212234463s] Train 256 in 0.020519432seconds. Throughput is 12475.9795 records/second. Loss is 52.131878. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 25088/32561][Iteration 355][Wall Clock 12.232753895s] Train 256 in 0.021687601seconds. Throughput is 11803.9795 records/second. Loss is 90.963585. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 25344/32561][Iteration 356][Wall Clock 12.254441496s] Train 256 in 0.021037366seconds. Throughput is 12168.823 records/second. Loss is 104.44318. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 25600/32561][Iteration 357][Wall Clock 12.275478862s] Train 256 in 0.020971023seconds. Throughput is 12207.321 records/second. Loss is 68.12042. 
2017-05-29 14:27:05 INFO  DistriOptimizer$:280 - [Epoch 3 25856/32561][Iteration 358][Wall Clock 12.296449885s] Train 256 in 0.024425312seconds. Throughput is 10480.931 records/second. Loss is 90.62026. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 26112/32561][Iteration 359][Wall Clock 12.320875197s] Train 256 in 0.031395069seconds. Throughput is 8154.1465 records/second. Loss is 59.696106. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 26368/32561][Iteration 360][Wall Clock 12.352270266s] Train 256 in 0.021477045seconds. Throughput is 11919.703 records/second. Loss is 59.57095. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 26624/32561][Iteration 361][Wall Clock 12.373747311s] Train 256 in 0.022028863seconds. Throughput is 11621.117 records/second. Loss is 86.595985. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 26880/32561][Iteration 362][Wall Clock 12.395776174s] Train 256 in 0.020946799seconds. Throughput is 12221.4375 records/second. Loss is 56.199375. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 27136/32561][Iteration 363][Wall Clock 12.416722973s] Train 256 in 0.02091265seconds. Throughput is 12241.3955 records/second. Loss is 43.654613. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 27392/32561][Iteration 364][Wall Clock 12.437635623s] Train 256 in 0.020638256seconds. Throughput is 12404.149 records/second. Loss is 49.812675. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 27648/32561][Iteration 365][Wall Clock 12.458273879s] Train 256 in 0.022644783seconds. Throughput is 11305.032 records/second. Loss is 59.483986. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 27904/32561][Iteration 366][Wall Clock 12.480918662s] Train 256 in 0.025673504seconds. Throughput is 9971.369 records/second. Loss is 68.90192. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 28160/32561][Iteration 367][Wall Clock 12.506592166s] Train 256 in 0.021036344seconds. Throughput is 12169.415 records/second. Loss is 57.50938. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 28416/32561][Iteration 368][Wall Clock 12.52762851s] Train 256 in 0.022052686seconds. Throughput is 11608.5625 records/second. Loss is 34.659065. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 28672/32561][Iteration 369][Wall Clock 12.549681196s] Train 256 in 0.021949491seconds. Throughput is 11663.141 records/second. Loss is 55.346725. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 28928/32561][Iteration 370][Wall Clock 12.571630687s] Train 256 in 0.022088106seconds. Throughput is 11589.947 records/second. Loss is 98.80342. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 29184/32561][Iteration 371][Wall Clock 12.593718793s] Train 256 in 0.0224999seconds. Throughput is 11377.828 records/second. Loss is 53.31893. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 29440/32561][Iteration 372][Wall Clock 12.616218693s] Train 256 in 0.022051712seconds. Throughput is 11609.076 records/second. Loss is 41.434273. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 29696/32561][Iteration 373][Wall Clock 12.638270405s] Train 256 in 0.024205991seconds. Throughput is 10575.895 records/second. Loss is 72.10673. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 29952/32561][Iteration 374][Wall Clock 12.662476396s] Train 256 in 0.021798618seconds. Throughput is 11743.863 records/second. Loss is 132.6956. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 30208/32561][Iteration 375][Wall Clock 12.684275014s] Train 256 in 0.023255137seconds. Throughput is 11008.32 records/second. Loss is 137.38297. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 30464/32561][Iteration 376][Wall Clock 12.707530151s] Train 256 in 0.023009425seconds. Throughput is 11125.876 records/second. Loss is 85.39706. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 30720/32561][Iteration 377][Wall Clock 12.730539576s] Train 256 in 0.024419223seconds. Throughput is 10483.544 records/second. Loss is 38.824066. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 30976/32561][Iteration 378][Wall Clock 12.754958799s] Train 256 in 0.024649092seconds. Throughput is 10385.777 records/second. Loss is 58.087135. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 31232/32561][Iteration 379][Wall Clock 12.779607891s] Train 256 in 0.041273533seconds. Throughput is 6202.522 records/second. Loss is 33.431454. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 31488/32561][Iteration 380][Wall Clock 12.820881424s] Train 256 in 0.027379651seconds. Throughput is 9350.01 records/second. Loss is 57.026817. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 31744/32561][Iteration 381][Wall Clock 12.848261075s] Train 256 in 0.026222213seconds. Throughput is 9762.716 records/second. Loss is 50.082726. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 32000/32561][Iteration 382][Wall Clock 12.874483288s] Train 256 in 0.026052064seconds. Throughput is 9826.477 records/second. Loss is 61.00633. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 32256/32561][Iteration 383][Wall Clock 12.900535352s] Train 256 in 0.029018552seconds. Throughput is 8821.942 records/second. Loss is 77.46077. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 3 32512/32561][Iteration 384][Wall Clock 12.929553904s] Train 256 in 0.025812183seconds. Throughput is 9917.798 records/second. Loss is 85.40419. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:323 - [Epoch 3 32512/32561][Iteration 384][Wall Clock 12.929553904s] Epoch finished. Wall clock time is 13269.051221ms
2017-05-29 14:27:06 INFO  DistriOptimizer$:568 - [Wall Clock 13.269051221s] Validate model...
2017-05-29 14:27:06 INFO  DistriOptimizer$:610 - Top1Accuracy is Accuracy(correct: 13248, count: 16281, accuracy: 0.8137092316196793)
2017-05-29 14:27:06 INFO  DistriOptimizer$:610 - Loss is (Loss: 144405.86, count: 2036, Average Loss: 70.926254)
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 4 0/32561][Iteration 385][Wall Clock 13.269051221s] Train 256 in 0.034343581seconds. Throughput is 7454.0854 records/second. Loss is 72.635284. 
2017-05-29 14:27:06 INFO  DistriOptimizer$:280 - [Epoch 4 256/32561][Iteration 386][Wall Clock 13.303394802s] Train 256 in 0.02399817seconds. Throughput is 10667.48 records/second. Loss is 43.303913. 
2017-05-29 14:27:07 INFO  DistriOptimizer$:280 - [Epoch 4 512/32561][Iteration 387][Wall Clock 13.327392972s] Train 256 in 0.023866308seconds. Throughput is 10726.418 records/second. Loss is 64.37794. 
2017-05-29 14:27:07 INFO  DistriOptimizer$:280 - [Epoch 4 768/32561][Iteration 388][Wall Clock 13.35125928s] Train 256 in 0.023826435seconds. Throughput is 10744.368 records/second. Loss is 97.670456. 
2017-05-29 14:27:07 INFO  DistriOptimizer$:280 - [Epoch 4 1024/32561][Iteration 389][Wall Clock 13.375085715s] Train 256 in 0.022399165seconds. Throughput is 11428.998 records/second. Loss is 166.89764. 
2017-05-29 14:27:07 INFO  DistriOptimizer$:280 - [Epoch 4 1280/32561][Iteration 390][Wall Clock 13.39748488s] Train 256 in 0.033451547seconds. Throughput is 7652.86 records/second. Loss is 58.888012. 
2017-05-29 14:27:07 INFO  DistriOptimizer$:280 - [Epoch 4 1536/32561][Iteration 391][Wall Clock 13.430936427s] Train 256 in 0.021628462seconds. Throughput is 11836.256 records/second. Loss is 285.4499. 
2017-05-29 14:27:07 INFO  DistriOptimizer$:280 - [Epoch 4 1792/32561][Iteration 392][Wall Clock 13.452564889s] Train 256 in 0.025445097seconds. Throughput is 10060.878 records/second. Loss is 135.54118. 
2017-05-29 14:27:07 INFO  DistriOptimizer$:280 - [Epoch 4 2048/32561][Iteration 393][Wall Clock 13.478009986s] Train 256 in 0.022246268seconds. Throughput is 11507.548 records/second. Loss is 310.76593. 
